s,x,y,yaw,curvature,csv_speed,curve_speed,reference_speed
378.750000000,37.733191812,198.113224143,3.202273041,0.000007016,6.182751920,44.565305652,5.555600000
379.000000000,37.483651907,198.098063799,3.202275540,0.000003571,6.198529759,44.641726959,5.555600000
379.250000000,37.234112133,198.082901318,3.202280404,0.000005367,6.213896336,44.601840729,5.555600000
379.500000000,36.984572376,198.067738546,3.202279952,0.000008355,6.228863791,44.535696513,5.555600000
379.750000000,36.735032587,198.052576291,3.202279302,0.000006155,6.243444170,44.584361579,5.555600000
380.000000000,36.485492810,198.037413844,3.202283326,0.000004219,6.257643110,44.627312518,5.555600000
380.250000000,36.235953144,198.022249581,3.202286144,0.000005322,6.271338860,44.602833648,5.555600000
380.500000000,35.986413453,198.007085727,3.202285188,0.000001923,6.284757783,44.678421509,5.555600000
380.750000000,35.736873757,197.991921940,3.202285716,-0.000028571,6.297783136,44.095871615,5.555600000
381.000000000,35.487334082,197.976757823,3.202286843,-0.000124465,6.274542633,42.173737702,5.555600000
381.250000000,35.237794421,197.961593474,3.202280593,-0.000319375,6.121414102,38.934162708,5.555600000
381.500000000,34.988254556,197.946432476,3.202217450,-0.000625087,5.966659843,35.081380016,5.555600000
381.750000000,34.738712982,197.931299641,3.202042720,-0.001007824,5.811970280,31.561101242,5.555600000
382.000000000,34.489167838,197.916225848,3.201729745,-0.001364531,5.657385394,29.083219632,5.495105813
382.250000000,34.239616849,197.901249217,3.201280095,-0.001566487,5.502887814,27.915503582,5.403349692
382.500000000,33.990058257,197.886399847,3.200767780,-0.001545885,5.348491373,28.028228340,5.310008276
382.750000000,33.740492050,197.871678920,3.200318935,-0.001315060,5.214996443,29.392319037,5.214996443
383.000000000,33.490920219,197.857053582,3.200025018,-0.000943176,5.165611128,32.081812613,5.165611128
383.250000000,33.241345397,197.842479361,3.199882737,-0.000540807,5.214991392,36.028061006,5.214991392
383.500000000,32.991769413,197.827925042,3.199839453,-0.000207953,5.262529348,40.690212440,5.262529348
383.750000000,32.742193330,197.813372427,3.199850481,0.000017750,5.308273518,44.329665420,5.308273518
384.000000000,32.492617667,197.798812603,3.199884217,0.000153217,5.352311770,41.644666719,5.352311770
384.250000000,32.243042566,197.784243148,3.199939853,0.000232194,5.394724326,40.287974791,5.394724326
384.500000000,31.993468524,197.769655553,3.200012276,0.000280781,5.435441268,39.516411191,5.435441268
384.750000000,31.743895537,197.755049949,3.200092957,0.000308246,5.474768554,39.099423341,5.474768554
385.000000000,31.494323853,197.740422082,3.200177462,0.000312892,5.512658066,39.030172155,5.512658066
385.250000000,31.244753337,197.725774298,3.200259189,0.000299497,5.549849088,39.230818448,5.549849088
385.500000000,30.995184047,197.711105637,3.200335495,0.000275970,5.586248851,39.590846057,5.555600000
385.750000000,30.745615770,197.696419767,3.200398865,0.000240494,5.621586921,40.152971094,5.555600000
386.000000000,30.496048341,197.681719476,3.200455111,0.000133387,5.655748870,42.007399295,5.555600000
386.250000000,30.246481717,197.667005531,3.200505233,-0.000179706,5.688788110,41.174473584,5.555600000
386.500000000,29.996915764,197.652280222,3.200532653,-0.000780373,5.720754709,33.516561410,5.555600000
386.750000000,29.747349947,197.637552591,3.200395500,-0.001630434,5.751640795,27.574098002,5.555600000
387.000000000,29.497779964,197.622895740,3.199889594,-0.002654823,5.781388387,23.392779076,5.555600000
387.250000000,29.248199389,197.608420631,3.199013448,-0.003730646,5.810165523,20.561499986,5.555600000
387.500000000,28.998604156,197.594201124,3.197870811,-0.004681499,5.838091825,18.762190123,5.555600000
387.750000000,28.748991223,197.580296417,3.196530018,-0.005428757,5.865207740,17.638087749,5.555600000
388.000000000,28.499358793,197.566746274,3.195071523,-0.005947075,5.891513365,16.967349469,5.555600000
388.250000000,28.249706321,197.553569741,3.193509826,-0.006198510,5.917013370,16.668391589,5.555600000
388.500000000,28.000032700,197.540799359,3.191821326,-0.006264119,5.941705587,16.592946315,5.555600000
388.750000000,27.750337137,197.528465974,3.190195248,-0.006251802,5.965573880,16.607031751,5.555600000
389.000000000,27.500623387,197.516507640,3.188709308,-0.006220109,5.988722570,16.643441441,5.555600000
389.250000000,27.250892349,197.504916378,3.187231935,-0.006303673,6.011199589,16.547955253,5.555600000
389.500000000,27.001144376,197.493695936,3.185719909,-0.006523900,6.033042738,16.303974633,5.555600000
389.750000000,26.751379387,197.482859923,3.184060974,-0.006633675,6.054267929,16.186321727,5.555600000
390.000000000,26.501595457,197.472468169,3.182196420,-0.006397409,6.074791665,16.442777620,5.555600000
390.250000000,26.251791774,197.462563630,3.180398388,-0.005676042,6.094766544,17.308341906,5.555600000
390.500000000,26.001972219,197.453070184,3.178958671,-0.004379330,6.114435531,19.281947386,5.555600000
390.750000000,25.752141055,197.443884978,3.177999654,-0.002696742,6.125310806,23.259771548,5.555600000
391.000000000,25.502303623,197.434870708,3.177591126,-0.001059406,6.125058291,31.163341981,5.555600000
391.250000000,25.252464994,197.425889629,3.177717944,0.000242823,6.122234777,40.115334569,5.555600000
391.500000000,25.002629856,197.416811991,3.178135011,0.001112823,6.118904031,30.766880955,5.555600000
391.750000000,24.752798812,197.407622518,3.178573533,0.001525615,6.112615616,28.140475485,5.555600000
392.000000000,24.502971740,197.398325767,3.178991847,0.001584315,6.103510724,27.819047701,5.555600000
392.250000000,24.253148472,197.388927280,3.179380989,0.001473985,6.091930437,28.432595555,5.555600000
392.500000000,24.003328705,197.379436096,3.179742118,0.001296437,6.078140517,29.511256925,5.555600000
392.750000000,23.753512284,197.369857175,3.180071625,0.001080853,6.061430126,31.002326633,5.555600000
393.000000000,23.503698824,197.360201358,3.180321881,0.000846074,6.044423819,32.914739621,5.555600000
393.250000000,23.253887230,197.350497402,3.180484593,0.000602462,6.027751160,35.328169358,5.555600000
393.500000000,23.004076925,197.340760291,3.180590376,0.000383495,6.011459555,38.021230496,5.555600000
393.750000000,22.754267388,197.331003483,3.180647917,0.000221269,5.995417440,40.467769135,5.555600000
394.000000000,22.504458205,197.321237623,3.180671981,0.000102919,5.979382365,42.583688533,5.555600000
394.250000000,22.254649138,197.311468792,3.180680262,-0.000054607,5.963064690,43.548137425,5.555600000
394.500000000,22.004840117,197.301698795,3.180679385,-0.000418245,5.947171065,37.552540536,5.555600000
394.750000000,21.755031033,197.291930402,3.180652880,-0.001143744,5.931640690,30.544183977,5.555600000
395.000000000,21.505221494,197.282173647,3.180448894,-0.002365409,5.916451199,24.377889343,5.555600000
395.250000000,21.255408468,197.272507172,3.179825391,-0.004059100,5.901587409,19.882837094,5.555600000
395.500000000,21.005587013,197.263061941,3.178667493,-0.005881735,5.887040053,17.047708940,5.555600000
395.750000000,20.755752256,197.253974006,3.176778633,-0.007511946,5.872797183,15.328532093,5.555600000
396.000000000,20.505896846,197.245472593,3.174405881,-0.008834592,5.858938260,14.260567721,5.555600000
396.250000000,20.256021908,197.237570353,3.171991554,-0.009695013,5.845489695,13.674905687,5.555600000
396.500000000,20.006128626,197.230275508,3.169502867,-0.010073191,5.832386481,13.439360551,5.555600000
396.750000000,19.756217603,197.223617084,3.166903542,-0.010254117,5.819603105,13.330894509,5.555600000
397.000000000,19.506289782,197.217621440,3.164305064,-0.010120242,5.807143381,13.410898589,5.555600000
397.250000000,19.256347395,197.212261874,3.161696489,-0.009252924,5.795008617,13.966614224,5.555600000
397.500000000,19.006391439,197.207570212,3.159065671,-0.007760439,5.783221449,15.109568506,5.555600000
397.750000000,18.756424155,197.203525818,3.157128159,-0.005935402,5.771951336,16.981622857,5.555600000
398.000000000,18.506451911,197.199802774,3.156145949,-0.003886001,5.760807087,20.231971798,5.555600000
398.250000000,18.256477177,197.196249428,3.155661561,-0.001981832,5.749853274,25.898427321,5.555600000
398.500000000,18.006501412,197.192768552,3.155501486,-0.000679537,5.739162520,34.508029340,5.555600000
398.750000000,17.756525541,197.189295236,3.155545669,0.000064242,5.728748519,43.350566130,5.555600000
399.000000000,17.506550085,197.185792271,3.155693579,0.000476861,5.718591350,36.799776876,5.555600000
399.250000000,17.256575253,197.182245007,3.155881685,0.000652256,5.708686438,34.791749699,5.555600000
399.500000000,17.006601131,197.178647999,3.156086430,0.000674769,5.699034216,34.557116211,5.555600000
399.750000000,16.756627772,197.174998373,3.156268770,0.000611767,5.689660714,35.226045631,5.555600000
400.000000000,16.506654979,197.171310204,3.156409027,0.000496782,5.680522603,36.554063030,5.555600000
400.250000000,16.256682654,197.167590457,3.156517145,0.000360075,5.671615766,38.347188556,5.555600000
400.500000000,16.006710665,197.163848235,3.156587536,0.000234817,5.662935507,40.245156866,5.555600000
400.750000000,15.756738865,197.160093297,3.156622535,0.000135948,5.654478433,41.960020105,5.555600000
401.000000000,15.506767138,197.156333577,3.156632853,0.000065876,5.646242089,43.317324122,5.555600000
401.250000000,15.256795416,197.152573481,3.156631987,0.000019813,5.638222314,44.284803688,5.555600000
401.500000000,15.006823682,197.148814194,3.156634055,-0.000032018,5.630685997,44.022165345,5.555600000
401.750000000,14.756851976,197.145053063,3.156635316,-0.000160018,5.627875589,41.522418575,5.555600000
402.000000000,14.506880252,197.141293147,3.156624288,-0.000457765,5.629765386,37.040020524,5.555600000
402.250000000,14.256908463,197.137537529,3.156551056,-0.000999882,5.631962653,31.623713044,5.555600000
402.500000000,14.006936191,197.133814224,3.156313739,-0.001807529,5.634104503,26.690264109,5.555600000
402.750000000,13.756962656,197.130177252,3.155807890,-0.002826840,5.636168183,22.860980589,5.555600000
403.000000000,13.506986776,197.126706846,3.154961777,-0.003927238,5.638141354,20.147131715,5.555600000
403.250000000,13.257007493,197.123492892,3.153779004,-0.004820583,5.640039303,18.536671843,5.555600000
403.500000000,13.007024129,197.120613825,3.152329241,-0.005162784,5.642113435,18.014678436,5.555600000
403.750000000,12.757036536,197.118124704,3.150717460,-0.004891870,5.645199743,18.424190257,5.555600000
404.000000000,12.507045133,197.116051486,3.149352713,-0.004170827,5.648281672,19.666859452,5.555600000
404.250000000,12.257051675,197.114244714,3.148509994,-0.003191994,5.651219558,21.842617651,5.555600000
404.500000000,12.007057142,197.112592844,3.148001112,-0.002280955,5.654037139,24.689646717,5.555600000
404.750000000,11.757061966,197.111040506,3.147680066,-0.001679918,5.659094292,27.318334113,5.555600000
405.000000000,11.507066415,197.109549156,3.147386650,-0.001118590,5.662114527,30.724977185,5.555600000
405.250000000,11.257070378,197.108143525,3.146981136,-0.000453623,5.660844272,37.092760019,5.555600000
405.500000000,11.007073702,197.106854928,3.146681775,-0.000033553,5.659561592,43.989451619,5.555600000
405.750000000,10.757076870,197.105598975,3.147032857,0.000069285,5.664124603,43.248215571,5.555600000
406.000000000,10.507081157,197.104134840,3.147514265,-0.000030862,5.668285039,44.046830800,5.555600000
406.250000000,10.257085637,197.102638187,3.147468568,-0.000480532,5.670371934,36.754131592,5.555600000
406.500000000,10.007089793,197.101196900,3.147072431,-0.001111388,5.666584601,30.777328858,5.555600000
406.750000000,9.757093179,197.099898312,3.146513324,-0.001242447,5.670322852,29.864408081,5.555600000
407.000000000,9.507095888,197.098736574,3.145999979,-0.000853580,5.676928135,32.848025833,5.555600000
407.250000000,9.257098068,197.097694656,3.145768672,-0.000445307,5.684062039,37.199316241,5.555600000
407.500000000,9.007100284,197.096648571,3.146108044,-0.000048168,5.687617697,43.681699157,5.555600000
407.750000000,8.757103222,197.095436969,3.146299005,0.000288678,5.682031572,39.395157130,5.555600000
408.000000000,8.507105828,197.094295405,3.146173484,0.000275130,5.683946767,39.603877732,5.555600000
408.250000000,8.257108468,197.093146562,3.146219399,0.000070515,5.685839806,43.223373758,5.555600000
408.500000000,8.007111180,197.091982040,3.146270946,0.000038579,5.687679622,43.882888850,5.555600000
408.750000000,7.757113940,197.090807424,3.146293596,0.000065134,5.690094518,43.332413465,5.555600000
409.000000000,7.507116705,197.089631578,3.146289740,0.000025697,5.694153103,44.157595375,5.555600000
409.250000000,7.257119455,197.088458890,3.146279196,-0.000004889,5.700770142,44.612426775,5.555600000
409.500000000,7.007122196,197.087288315,3.146276522,-0.000015145,5.710442983,44.386501892,5.555600000
409.750000000,6.757124940,197.086116964,3.146278066,-0.000009413,5.723271421,44.512361237,5.555600000
410.000000000,6.507127684,197.084945617,3.146274251,-0.000002763,5.739006060,44.659700521,5.555600000
410.250000000,6.257130419,197.083776174,3.146271221,-0.000003476,5.755728928,44.643844068,5.555600000
410.500000000,6.007133156,197.082606342,3.146274184,-0.000004280,5.772301171,44.625965113,5.555600000
410.750000000,5.757135899,197.081435417,3.146274626,-0.000000921,5.788423461,44.700785151,5.555600000
411.000000000,5.507138637,197.080265364,3.146271273,0.000000107,5.804079246,44.718973447,5.555600000
411.250000000,5.257141371,197.079096116,3.146270346,-0.000002035,5.819284347,44.675926328,5.555600000
411.500000000,5.007144107,197.077926527,3.146272825,-0.000001679,5.834052475,44.683853711,5.555600000
411.750000000,4.757146847,197.076756039,3.146272846,0.000000156,5.848407849,44.717882282,5.555600000
412.000000000,4.507149583,197.075586439,3.146270876,-0.000000673,5.862321037,44.706328928,5.555600000
412.250000000,4.257152318,197.074416936,3.146270824,-0.000002917,5.876160552,44.656280722,5.555600000
412.500000000,4.007155054,197.073247362,3.146271183,-0.000002777,5.890234837,44.659391554,5.555600000
412.750000000,3.757157791,197.072077680,3.146270306,-0.000001313,5.904092344,44.692038178,5.555600000
413.000000000,3.507160524,197.070908544,3.146268073,-0.000001560,5.917563984,44.686513695,5.555600000
413.250000000,3.257163255,197.069739979,3.146268707,-0.000002241,5.930662144,44.671323693,5.555600000
413.500000000,3.007165991,197.068570526,3.146269712,-0.000001321,5.943398877,44.691861155,5.555600000
413.750000000,2.757168724,197.067401459,3.146268395,-0.000000356,5.955726616,44.713400071,5.555600000
414.000000000,2.507171456,197.066232664,3.146267491,-0.000001282,5.967700110,44.692723162,5.555600000
414.250000000,2.257174188,197.065064048,3.146267587,-0.000004392,5.979346682,44.623479654,5.555600000
414.500000000,2.007176920,197.063895206,3.146268303,-0.000042057,5.990686667,43.809603739,5.555600000
414.750000000,1.757179653,197.062726232,3.146266911,-0.000081611,6.001713645,43.001093465,5.555600000
415.000000000,1.507182382,197.061558086,3.146260216,-0.000025282,6.012776849,44.166526529,5.555600000
415.250000000,1.257185100,197.060392460,3.146170528,0.000068671,6.027973189,43.260635654,5.555600000
415.500000000,1.007187624,197.059269156,3.146160523,0.000067791,6.035914277,43.278469393,5.555600000
415.750000000,0.757190320,197.058108533,3.146312161,0.000083747,6.040494582,42.958689792,5.555600000
416.000000000,0.507193196,197.056909412,3.146394732,0.000197905,6.048160790,40.860507113,5.555600000
416.250000000,0.257196087,197.055707503,3.146301872,0.000102298,6.060106387,42.595680963,5.555600000
416.500000000,0.007198745,197.054554811,3.146338239,-0.000203406,6.069282550,40.767013834,5.555600000
416.750000000,-0.242798278,197.053334719,3.146487575,-0.000222144,6.077969737,40.453292956,5.555600000
417.000000000,-0.492795265,197.052107360,3.146240853,-0.000022527,6.082877746,44.225989473,5.555600000
417.250000000,-0.742792836,197.051010628,3.145957525,0.000042531,6.091281317,43.799629825,5.555600000
417.500000000,-0.992790458,197.049924931,3.146183720,0.000195145,6.103299436,40.907667537,5.555600000
417.750000000,-1.242787531,197.048715103,3.146400073,0.000467553,6.114410251,36.916298305,5.555600000
418.000000000,-1.492784680,197.047521231,3.146532070,0.000511258,6.114845625,36.378576853,5.491661480
418.250000000,-1.742781424,197.046245405,3.146684220,0.000401462,6.073813396,37.776725118,5.399846833
418.500000000,-1.992778198,197.044975458,3.146683039,0.000389188,5.950407361,37.943250524,5.306443801
418.750000000,-2.242774945,197.043700223,3.146736351,0.000483209,5.795738572,36.720940805,5.211366981
419.000000000,-2.492771582,197.042403621,3.146851098,0.000689582,5.641156724,34.405305299,5.114523029
419.250000000,-2.742768029,197.041071013,3.147054014,0.000913038,5.486688171,32.333539182,5.015809587
419.500000000,-2.992764117,197.039672954,3.147370299,0.000997567,5.332306742,31.642028831,4.915114019
419.750000000,-3.242759671,197.038182207,3.147720915,0.000922065,5.178037370,32.257521507,4.812311899
420.000000000,-3.492754720,197.036608843,3.147981070,0.000708634,5.023939187,34.212944779,4.707265216
420.250000000,-3.742749466,197.034988021,3.148100297,0.000438445,4.869983514,37.287935943,4.599820194
420.500000000,-3.992744132,197.033355044,3.148109977,0.000237673,4.716138149,40.198697561,4.489804652
420.750000000,-4.242738847,197.031729382,3.148085921,0.000179796,4.562466395,41.172904736,4.377024768
421.000000000,-4.492733592,197.030108433,3.148101405,0.000228456,4.408989625,40.349223911,4.261261059
421.250000000,-4.742728255,197.028475029,3.148194763,0.000285962,4.255681352,39.436728378,4.142263369
421.500000000,-4.992722693,197.026807402,3.148336094,0.000272635,4.102542594,39.642681361,4.019744496
421.750000000,-5.242716885,197.025103335,3.148445320,0.000167744,3.949614618,41.384824244,3.893372037
422.000000000,-5.492710952,197.023381096,3.148465484,0.000017099,3.796944138,44.343845486,3.762757741
422.250000000,-5.742705075,197.021666946,3.148403430,-0.000092568,3.644500301,42.784928266,3.627443427
422.500000000,-5.992699355,197.019975734,3.148312098,-0.000106102,3.492289423,42.522369019,3.486881962
422.750000000,-6.242693787,197.018307249,3.148261507,-0.000040780,3.340411025,43.836468283,3.340411025
423.000000000,-6.492688236,197.016641332,3.148288488,0.000043361,3.188816680,43.782209277,3.188816680
423.250000000,-6.742682578,197.014959357,3.148357061,0.000086212,3.037577555,42.909924483,3.037577555
423.500000000,-6.992676797,197.013259154,3.148409903,0.000063092,2.886700540,43.374010103,2.886700540
423.750000000,-7.242670959,197.011550759,3.148414028,0.000002924,2.736236616,44.656128586,2.736236616
424.000000000,-7.492665164,197.009848493,3.148375106,-0.000045654,2.586244164,43.734173244,2.586244164
424.250000000,-7.742659459,197.008159558,3.148332618,-0.000055246,2.436759125,43.534958122,2.436759125
424.500000000,-7.992653807,197.006478536,3.148320240,-0.000025905,2.287846823,44.153118553,2.287846823
424.750000000,-8.242648144,197.004795790,3.148332588,0.000019329,2.139604367,44.295316948,2.139604367
425.000000000,-8.492642450,197.003108595,3.148353228,0.000055753,1.992089417,43.524503560,1.992089417
425.250000000,-8.742636717,197.001415529,3.148371144,0.000077187,2.269628360,43.089303484,2.172192497
425.500000000,-8.992630963,196.999719375,3.148384903,0.000092694,2.550988687,42.782455888,2.338465361
425.750000000,-9.242625184,196.998019430,3.148407338,0.000117726,2.791917806,42.300682283,2.493676050
426.000000000,-9.492619353,196.996312060,3.148438458,0.000163203,3.002504282,41.465536449,2.639776552
426.250000000,-9.742613467,196.994596555,3.148479093,0.000229224,3.192888662,40.336615924,2.778204500
426.500000000,-9.992607497,196.992868867,3.148539592,0.000324083,3.372686580,38.864891885,2.910055024
426.750000000,-10.242601402,196.991123113,3.148624462,0.000459318,3.546795950,37.020303354,3.036185147
427.000000000,-10.492595135,196.989352992,3.148740840,0.000636459,3.710804321,34.959280915,3.157280514
427.250000000,-10.742588626,196.987549051,3.148915162,0.000859610,3.870083535,32.794732285,3.273899852
427.500000000,-10.992581726,196.985691771,3.149150685,0.001128567,4.019988898,30.652884358,3.386505610
427.750000000,-11.242574338,196.983770071,3.149459147,0.001427438,4.160760766,28.703898527,3.495485695
428.000000000,-11.492566242,196.981758564,3.149853931,0.001759866,4.293385607,26.919750260,3.601169288
428.250000000,-11.742557255,196.979639480,3.150332788,0.002127292,4.418300852,25.288950866,3.703838582
428.500000000,-11.992547119,196.977388553,3.150891811,0.002443158,4.535231163,24.101081263,3.803737668
428.750000000,-12.242535608,196.974989968,3.151573701,0.002607614,4.645046262,23.545341218,3.901079369
429.000000000,-12.492522165,196.972398113,3.152354360,0.002617807,4.748792976,23.512146696,3.996050581
429.250000000,-12.742506601,196.969609219,3.153066613,0.002502893,4.847307704,23.894698335,4.088816485
429.500000000,-12.992489215,196.966661260,3.153639140,0.002280524,4.940844291,24.691267165,4.179523926
429.750000000,-13.242470297,196.963586122,3.154129976,0.002032501,5.029677280,25.681153930,4.268304141
430.000000000,-13.492449897,196.960392763,3.154592768,0.001853419,5.114216772,26.474772266,4.355274991
430.250000000,-13.742428026,196.957086248,3.155036604,0.001737234,5.194809770,27.030806013,4.440542787
430.500000000,-13.992404695,196.953670991,3.155465622,0.001607554,5.271773704,27.694806883,4.524203824
430.750000000,-14.242379898,196.950149987,3.155873678,0.001419268,5.345465417,28.752325772,4.606345650
431.000000000,-14.492353698,196.946530721,3.156238524,0.001196496,5.416233500,30.175177436,4.687048138
431.250000000,-14.742326266,196.942827314,3.156503105,0.000975271,5.483978046,31.820106059,4.766384400
431.500000000,-14.992298116,196.939075772,3.156674437,0.000776980,5.548907787,33.548544603,4.844421559
431.750000000,-15.242269399,196.935286708,3.156819027,0.000635462,5.611259382,34.969928417,4.921221418
432.000000000,-15.492240154,196.931462879,3.156958451,0.000573742,5.671218603,35.649076757,4.996841026
432.250000000,-15.742210371,196.927604111,3.157096202,0.000555923,5.728924866,35.852618447,5.071333182
432.500000000,-15.992180062,196.923711416,3.157234082,0.000508217,5.784575239,36.415232919,5.144746859
432.750000000,-16.242149206,196.919783716,3.157377814,0.000373257,5.811807126,38.162697956,5.217127586
433.000000000,-16.492117769,196.915819163,3.157505459,0.000127833,5.725190833,42.110721821,5.288517774
433.250000000,-16.742085902,196.911827649,3.157542561,-0.000235320,5.567573966,40.236968323,5.358957011
433.500000000,-16.992054170,196.907844548,3.157445235,-0.000686258,5.415643471,34.439189663,5.356190694
433.750000000,-17.242023075,196.903901690,3.157204631,-0.001136843,5.262012804,30.593467775,5.262012804
434.000000000,-17.491993228,196.900038876,3.156818965,-0.001515515,5.224112491,28.196912798,5.224112491
434.250000000,-17.741965094,196.896288829,3.156348662,-0.001828795,5.278556899,26.589750570,5.278556899
434.500000000,-17.991938765,196.892661140,3.155857252,-0.002126115,5.351942075,25.293709358,5.349127306
434.750000000,-18.241914194,196.889156772,3.155341758,-0.002459355,5.422250550,24.044592032,5.418778731
435.000000000,-18.491891468,196.885786805,3.154736121,-0.002860115,5.489676221,22.762234834,5.487546167
435.250000000,-18.741870943,196.882585229,3.153972188,-0.003354327,5.554415136,21.431594071,5.554415136
435.500000000,-18.991853052,196.879597198,3.153047051,-0.003923146,5.616656134,20.155502983,5.555600000
435.750000000,-19.241838017,196.876858157,3.152008576,-0.004439855,5.676541513,19.174380777,5.555600000
436.000000000,-19.491825815,196.874389331,3.150804616,-0.004813801,5.734184184,18.547480089,5.555600000
436.250000000,-19.741816681,196.872252242,3.149465398,-0.005079843,5.789522044,18.137140282,5.555600000
436.500000000,-19.991810180,196.870453001,3.148143274,-0.005258702,5.842820542,17.876104077,5.555600000
436.750000000,-20.241805763,196.868976957,3.146841462,-0.005363943,5.894248579,17.727678407,5.555600000
437.000000000,-20.491803046,196.867828610,3.145514558,-0.005513048,5.943925239,17.523580974,5.555600000
437.250000000,-20.741801640,196.867016011,3.144151882,-0.005646959,5.991967324,17.346166067,5.555600000
437.500000000,-20.991801148,196.866548998,3.142708277,-0.005535911,6.038456707,17.492905441,5.555600000
437.750000000,-21.241801132,196.866458199,3.141117777,-0.005190302,6.083321133,17.974593161,5.555600000
438.000000000,-21.491800899,196.866786436,3.139749564,-0.004695700,6.126600918,18.738785135,5.555600000
438.250000000,-21.741800151,196.867379743,3.138766681,-0.004060489,6.168608142,19.880109311,5.555600000
438.500000000,-21.991798770,196.868199420,3.137924004,-0.003414206,6.209375421,21.285737099,5.555600000
438.750000000,-22.241796691,196.869214064,3.137196905,-0.002904411,6.248918455,22.632746036,5.555600000
439.000000000,-22.491793891,196.870397287,3.136477928,-0.002512243,6.287237521,23.862872956,5.555600000
439.250000000,-22.741790115,196.871771415,3.135853898,-0.002182852,6.324018826,25.067255389,5.555600000
439.500000000,-22.991785633,196.873266649,3.135401321,-0.001860989,6.359739672,26.439725270,5.555600000
439.750000000,-23.241780501,196.874867062,3.135008757,-0.001505899,6.394506564,28.250959877,5.555600000
440.000000000,-23.491774775,196.876558573,3.134655022,-0.001185596,6.428396974,30.250322679,5.555600000
440.250000000,-23.741768458,196.878335850,3.134367339,-0.000930422,6.461359626,32.187617398,5.555600000
440.500000000,-23.991761720,196.880171199,3.134199739,-0.000712644,6.493077713,34.172871752,5.555600000
440.750000000,-24.241754792,196.882032273,3.134091489,-0.000534480,6.524039038,36.102256673,5.555600000
441.000000000,-24.491747651,196.883921746,3.133992533,-0.000411184,6.554046148,37.646376975,5.555600000
441.250000000,-24.741740351,196.885832297,3.133889637,-0.000343891,6.583272702,38.577399381,5.555600000
441.500000000,-24.991732816,196.887773216,3.133796524,-0.000304511,6.611438254,39.155350776,5.555600000
441.750000000,-25.241725155,196.889730322,3.133742594,-0.000261448,6.638888020,39.818087796,5.555600000
442.000000000,-25.491717410,196.891698206,3.133688906,-0.000212727,6.665839999,40.610050781,5.555600000
442.250000000,-25.741709538,196.893682155,3.133633839,-0.000186035,6.691972140,41.064470954,5.555600000
442.500000000,-25.991701574,196.895677571,3.133594712,-0.000183239,6.717219336,41.112961031,5.555600000
442.750000000,-26.241693546,196.897681083,3.133559632,-0.000182290,6.741844811,41.129463142,5.555600000
443.000000000,-26.491685442,196.899694039,3.133514399,-0.000180661,6.765898310,41.157820676,5.555600000
443.250000000,-26.741677231,196.901720167,3.133459004,-0.000177936,6.789317787,41.205399090,5.555600000
443.500000000,-26.991668903,196.903760819,3.133408016,-0.000164664,6.811943891,41.439515032,5.555600000
443.750000000,-27.241660484,196.905812440,3.133368882,-0.000137707,6.834069973,41.927587407,5.555600000
444.000000000,-27.491651995,196.907872658,3.133340622,-0.000105843,6.855706297,42.527344024,5.555600000
444.250000000,-27.741643460,196.909938409,3.133321748,-0.000077544,6.876757136,43.082164704,5.555600000
444.500000000,-27.991634893,196.912008064,3.133307388,-0.000054210,6.897167278,43.556348131,5.555600000
444.750000000,-28.241626299,196.914080994,3.133295025,-0.000037446,6.917127075,43.906847421,5.555600000
445.000000000,-28.491617680,196.916156831,3.133288013,-0.000028063,6.936647145,44.106755758,5.555600000
445.250000000,-28.741609057,196.918233267,3.133285966,-0.000008640,6.955546671,44.529399234,5.555600000
445.500000000,-28.991600430,196.920310127,3.133282790,0.000060877,6.933576747,43.419276280,5.555600000
445.750000000,-29.241591794,196.922388151,3.133276189,0.000215848,6.857965386,40.557890378,5.555600000
446.000000000,-29.491583139,196.924468311,3.133304623,0.000473787,6.702824663,36.838136229,5.555600000
446.250000000,-29.741574621,196.926532118,3.133430606,0.000865430,6.547708612,32.743535107,5.555600000
446.500000000,-29.991566480,196.928549290,3.133682993,0.001359852,6.392674555,29.112036669,5.555600000
446.750000000,-30.241558961,196.930486907,3.134070230,0.001776339,6.237712820,26.839766177,5.555600000
447.000000000,-30.491552304,196.932310466,3.134652322,0.001959796,6.082808858,25.994659713,5.555600000
447.250000000,-30.741546881,196.933957045,3.135328120,0.001905135,5.928005766,26.238065294,5.480157720
447.500000000,-30.991542462,196.935442712,3.135847958,0.001640049,5.773353677,27.523840104,5.388147051
447.750000000,-31.241538612,196.936829377,3.136165130,0.001247655,5.618777063,29.829785360,5.294537623
448.000000000,-31.491535088,196.938156460,3.136350931,0.000935560,5.464279643,32.144871384,5.199243083
448.250000000,-31.741531740,196.939450226,3.136471743,0.000828474,5.309914540,33.072772475,5.102169013
448.500000000,-31.991528530,196.940716904,3.136627838,0.000844276,5.155710000,32.930782701,5.003211832
448.750000000,-32.241525572,196.941932624,3.136887140,0.000840659,5.001626498,32.963117961,4.902257505
449.000000000,-32.491522983,196.943069652,3.137197133,0.000718968,4.847644479,34.109952934,4.799179997
449.250000000,-32.741520730,196.944130377,3.137429618,0.000442707,4.693839435,37.232817273,4.693839435
449.500000000,-32.991518646,196.945151164,3.137494705,0.000053680,4.586986355,43.567307562,4.586986355
449.750000000,-33.241516532,196.946179346,3.137402296,-0.000350149,4.629524624,38.487887097,4.629524624
