group,start_index,start_x,start_y,predicted_x,predicted_y,true_x,true_y,error_x,error_y,position_error,yaw_error
2.0,598.0,0.7006710045991621,-181.9491674942167,0.478900489090902,-181.8481974347044,0.47385577146902264,-181.8504218822993,0.005044717621879358,0.002224447594898038,0.005513378545587796,-0.0042814092904892576
2.0,603.0,0.5903133780351302,-181.89803078521683,0.36408780028593046,-181.80895618453755,0.35716287084688847,-181.81072684845677,0.0069249294390419935,0.001770663919216986,0.007147719807779773,-0.004478352145885989
2.0,608.0,0.47385577146902264,-181.8504218822993,0.24433323869573276,-181.7729498879848,0.24057880858520211,-181.7719570591578,0.0037544301105306432,-0.0009928288269804852,0.0038834848441242284,-8.860842313485051e-05
2.0,613.0,0.35716287084688847,-181.81072684845677,0.12641253583312057,-181.7422700880017,0.13081693214431728,-181.73560380304352,-0.004404396311196712,-0.006666284958185997,0.007989872465178658,0.008296031920325575
2.0,618.0,0.24057880858520211,-181.7719570591578,0.010654358810736383,-181.70284108979203,0.01095285489736943,-181.69661660066666,-0.00029849608663304675,-0.006224489125372656,0.006231642222208983,0.006380814514685973
2.0,623.0,0.13081693214431728,-181.73560380304352,-0.09880443245150847,-181.66778905479504,-0.1038129653126207,-181.65998197587973,0.005008532861112233,-0.007807078915305965,0.00927555295444191,0.006057695075311731
2.0,628.0,0.01095285489736943,-181.69661660066666,-0.21841343940085067,-181.63038665326937,-0.21796119903723632,-181.62419414025322,-0.0004522403636143535,-0.00619251301614554,0.006209004654661967,0.006425941194042828
2.0,633.0,-0.1038129653126207,-181.65998197587973,-0.3329743861077923,-181.59515057355438,-0.32983057640412133,-181.58974652718214,-0.0031438097036709522,-0.005404046372234461,0.0062519802179914225,0.0065880286202224525
2.0,638.0,-0.21796119903723632,-181.62419414025322,-0.4470004428879364,-181.5606868639682,-0.4485642127978917,-181.55386129172817,0.001563769909955326,-0.0068255722400181185,0.0070024147788450555,0.006381973235717986
2.0,643.0,-0.32983057640412133,-181.58974652718214,-0.5588272206014373,-181.52750969385843,-0.5637680945478185,-181.51970426671156,0.004940873946381208,-0.007805427146877264,0.009237798888222085,0.006238025410252757
